CustomerID,ContractYears,ContractMonths,MRR
BY40H0,5,1,210.0
ZQNJLE,2,1,2550.0
ZQNJLE,3,1,2550.0
ZQNJLE,4,1,2550.0
ZQNJLE,5,1,2550.0
EJG5PJ,2,1,1780.0
EJG5PJ,3,1,1780.0
EJG5PJ,4,1,1780.0
EJG5PJ,5,1,1780.0
ELILFD,2,1,2260.0
ELILFD,3,1,2260.0
ELILFD,4,1,2260.0
ELILFD,5,1,2260.0
GCNHMR,2,1,1330.0
GCNHMR,3,1,1330.0
GCNHMR,4,1,1330.0
GCNHMR,5,1,1330.0
G396F9,2,1,1320.0
G396F9,3,1,1320.0
G396F9,4,1,1320.0
G396F9,5,1,1320.0
471E06,2,1,1350.0
471E06,3,1,1350.0
471E06,4,1,1350.0
471E06,5,1,1350.0
ZQ3X54,2,1,2090.0
ZQ3X54,3,1,2090.0
ZQ3X54,4,1,2090.0
ZQ3X54,5,1,2090.0
R9JFFD,2,1,1210.0
R9JFFD,3,1,1210.0
R9JFFD,4,1,1210.0
R9JFFD,5,1,1210.0
REJPFK,2,1,1390.0
REJPFK,3,1,1390.0
REJPFK,4,1,1390.0
REJPFK,5,1,1390.0
KV23N5,2,1,1550.0
KV23N5,3,1,1550.0
KV23N5,5,1,1550.0
OCLZ4K,2,1,2140.0
OCLZ4K,3,1,2140.0
OCLZ4K,4,1,2140.0
OCLZ4K,5,1,2140.0
136HXM,2,1,2150.0
136HXM,3,1,2150.0
136HXM,4,1,2150.0
136HXM,5,1,2150.0
6GB5EK,2,1,970.0
6GB5EK,3,1,970.0
6GB5EK,4,1,970.0
6GB5EK,5,1,970.0
G1H6PU,2,1,2330.0
G1H6PU,3,1,2330.0
G1H6PU,4,1,2330.0
G1H6PU,5,1,2330.0
SMABVR,2,1,930.0
SMABVR,3,1,930.0
SMABVR,4,1,930.0
SMABVR,5,1,930.0
XG8TSI,2,1,810.0
XG8TSI,3,1,810.0
XG8TSI,4,1,810.0
XG8TSI,5,1,810.0
30F12Q,2,1,1310.0
30F12Q,3,1,1310.0
30F12Q,4,1,1310.0
BQ40JI,2,1,1850.0
BQ40JI,3,1,1850.0
BQ40JI,4,1,1850.0
BQ40JI,5,1,1850.0
SK5RST,2,1,1270.0
SK5RST,3,1,1270.0
SK5RST,4,1,1270.0
SK5RST,5,1,1270.0
A9JGSS,2,1,1820.0
A9JGSS,3,1,1820.0
A9JGSS,4,1,1820.0
A9JGSS,5,1,1820.0
EMZWJR,2,1,1280.0
EMZWJR,3,1,1280.0
EMZWJR,4,1,1280.0
EMZWJR,5,1,1280.0
L0Q3GM,2,1,1080.0
L0Q3GM,3,1,1080.0
L0Q3GM,4,1,1080.0
L0Q3GM,5,1,1080.0
9ZUWJY,2,1,1830.0
9ZUWJY,3,1,1830.0
9ZUWJY,4,1,1830.0
9ZUWJY,5,1,1830.0
73Z24K,2,1,2210.0
73Z24K,3,1,2210.0
73Z24K,4,1,2210.0
73Z24K,5,1,2210.0
D5F1K6,2,1,1880.0
D5F1K6,2,1,1880.0
D5F1K6,3,1,1880.0
D5F1K6,4,1,1880.0
D5F1K6,5,1,1880.0
BI5ZV7,2,1,1700.0
BI5ZV7,3,1,1700.0
BI5ZV7,4,1,1700.0
BI5ZV7,5,1,1700.0
AWJ602,2,1,1690.0
AWJ602,3,1,1690.0
AWJ602,4,1,1690.0
AWJ602,5,1,1690.0
AH9RIR,2,1,1220.0
AH9RIR,3,1,1220.0
AH9RIR,4,1,1220.0
AH9RIR,5,1,1220.0
Z57QOY,2,1,1530.0
Z57QOY,3,1,1530.0
Z57QOY,4,1,1530.0
Z57QOY,5,1,1530.0
SFKVWF,2,1,1140.0
SFKVWF,3,1,1140.0
SFKVWF,4,1,1140.0
SFKVWF,5,1,1140.0
9WHA6R,2,1,1510.0
9WHA6R,3,1,1510.0
9WHA6R,4,1,1510.0
9WHA6R,5,1,1510.0
RQLIUV,2,1,2430.0
RQLIUV,3,1,2430.0
RQLIUV,4,1,2430.0
NM73D5,2,1,1080.0
NM73D5,3,1,1080.0
NM73D5,4,1,1080.0
NM73D5,5,1,1080.0
RIS1EO,2,1,860.0
RIS1EO,3,1,860.0
RIS1EO,4,1,860.0
RIS1EO,5,1,860.0
KW0S7G,2,1,2410.0
KW0S7G,3,1,2410.0
KW0S7G,4,1,2410.0
KW0S7G,5,1,2410.0
DC9NVK,2,1,1150.0
DC9NVK,3,1,1150.0
DC9NVK,4,1,1150.0
DC9NVK,5,1,1150.0
FETSEY,2,1,1830.0
FETSEY,3,1,1830.0
FETSEY,4,1,1830.0
FETSEY,5,1,1830.0
PSR5Y1,2,1,590.0
PSR5Y1,4,1,590.0
PSR5Y1,5,1,590.0
YT2WSK,2,1,1680.0
YT2WSK,3,1,1680.0
YT2WSK,4,1,1680.0
YT2WSK,5,1,1680.0
JEVQ5R,2,1,2160.0
JEVQ5R,3,1,2160.0
JEVQ5R,4,1,2160.0
JEVQ5R,5,1,2160.0
GP0FRM,2,1,1740.0
GP0FRM,3,1,1740.0
GP0FRM,4,1,1740.0
GP0FRM,5,1,1740.0
7MQ81S,2,1,1340.0
7MQ81S,3,1,1340.0
7MQ81S,4,1,1340.0
7MQ81S,5,1,1340.0
D0IXN1,2,1,520.0
D0IXN1,3,1,520.0
D0IXN1,4,1,520.0
D0IXN1,5,1,520.0
8YZRGA,2,1,2230.0
8YZRGA,3,1,2230.0
8YZRGA,4,1,2230.0
8YZRGA,5,1,2230.0
0UXWP8,2,1,1120.0
0UXWP8,3,1,1120.0
0UXWP8,4,1,1120.0
0C2F81,2,1,1360.0
0C2F81,3,1,1360.0
0C2F81,4,1,1360.0
0C2F81,5,1,1360.0
RRPZBC,2,1,1980.0
RRPZBC,3,1,1980.0
RRPZBC,4,1,1980.0
RRPZBC,5,1,1980.0
FJSEOQ,2,1,1510.0
FJSEOQ,3,1,1510.0
FJSEOQ,4,1,1510.0
FJSEOQ,5,1,1510.0
9SCDBV,2,1,1930.0
9SCDBV,3,1,1930.0
9SCDBV,4,1,1930.0
EC4JQL,2,1,1600.0
EC4JQL,4,1,1600.0
EC4JQL,5,1,1600.0
DTF0T9,2,1,920.0
DTF0T9,3,1,920.0
DTF0T9,4,1,920.0
DTF0T9,5,1,920.0
1CJAG4,2,1,2060.0
1CJAG4,3,1,2060.0
1CJAG4,4,1,2060.0
1CJAG4,5,1,2060.0
KX2D0O,2,1,1560.0
KX2D0O,3,1,1560.0
KX2D0O,5,1,1560.0
W64UAN,2,1,2090.0
W64UAN,3,1,2090.0
W64UAN,4,1,2090.0
W64UAN,5,1,2090.0
KJEJXG,2,1,1210.0
KJEJXG,3,1,1210.0
KJEJXG,4,1,1210.0
KJEJXG,5,1,1210.0
S1VYVJ,2,1,1150.0
S1VYVJ,3,1,1150.0
S1VYVJ,4,1,1150.0
S1VYVJ,5,1,1150.0
L1W54X,3,1,1470.0
L1W54X,4,1,1470.0
L1W54X,5,1,1470.0
8LMLQI,2,1,820.0
8LMLQI,3,1,820.0
8LMLQI,4,1,820.0
8LMLQI,5,1,820.0
CX0JMA,2,1,1670.0
CX0JMA,3,1,1670.0
CX0JMA,4,1,1670.0
CX0JMA,5,1,1670.0
RJHJJ6,2,1,1150.0
RJHJJ6,3,1,1150.0
RJHJJ6,4,1,1150.0
RJHJJ6,5,1,1150.0
TJSMRB,2,1,1680.0
TJSMRB,3,1,1680.0
TJSMRB,4,1,1680.0
TJSMRB,5,1,1680.0
3I85L9,2,1,910.0
3I85L9,3,1,910.0
3I85L9,4,1,910.0
3I85L9,5,1,910.0
ZYB1TV,2,1,1770.0
ZYB1TV,3,1,1770.0
ZYB1TV,4,1,1770.0
ZYB1TV,5,1,1770.0
8608XT,2,1,2640.0
8608XT,3,1,2640.0
8608XT,4,1,2640.0
8608XT,5,1,2640.0
TMI22R,2,1,2210.0
TMI22R,3,1,2210.0
TMI22R,4,1,2210.0
TMI22R,5,1,2210.0
XUH3CM,2,1,1120.0
XUH3CM,3,1,1120.0
XUH3CM,4,1,1120.0
XUH3CM,5,1,1120.0
RWPGWX,2,1,2190.0
RWPGWX,3,1,2190.0
RWPGWX,4,1,2190.0
RWPGWX,5,1,2190.0
183OKO,2,1,1020.0
183OKO,3,1,1020.0
183OKO,4,1,1020.0
183OKO,5,1,1020.0
STU94D,2,1,1490.0
STU94D,3,1,1490.0
STU94D,4,1,1490.0
STU94D,5,1,1490.0
WKLJ10,2,1,2140.0
WKLJ10,3,1,2140.0
WKLJ10,4,1,2140.0
WKLJ10,5,1,2140.0
VQQXAA,2,1,1900.0
VQQXAA,3,1,1900.0
VQQXAA,4,1,1900.0
VQQXAA,5,1,1900.0
BDKJJP,2,1,1210.0
BDKJJP,3,1,1210.0
BDKJJP,4,1,1210.0
BDKJJP,5,1,1210.0
K238QJ,3,1,2400.0
K238QJ,4,1,2400.0
K238QJ,5,1,2400.0
WDCIN3,2,1,1160.0
WDCIN3,3,1,1160.0
WDCIN3,4,1,1160.0
WDCIN3,5,1,1160.0
N2Y1DG,2,1,1640.0
N2Y1DG,3,1,1640.0
N2Y1DG,4,1,1640.0
N2Y1DG,5,1,1640.0
5GDVFW,2,1,1160.0
5GDVFW,3,1,1160.0
5GDVFW,4,1,1160.0
5GDVFW,5,1,1160.0
UF4RFR,2,1,1540.0
UF4RFR,3,1,1540.0
UF4RFR,4,1,1540.0
UF4RFR,5,1,1540.0
SZVTCV,2,1,820.0
SZVTCV,3,1,820.0
SZVTCV,4,1,820.0
SZVTCV,5,1,820.0
3N8XK5,2,1,1520.0
3N8XK5,3,1,1520.0
3N8XK5,4,1,1520.0
3N8XK5,5,1,1520.0
KY82DG,2,1,1450.0
KY82DG,3,1,1450.0
KY82DG,4,1,1450.0
KY82DG,5,1,1450.0
79WINL,2,1,1490.0
79WINL,3,1,1490.0
79WINL,4,1,1490.0
79WINL,5,1,1490.0
RS0F1W,2,1,1360.0
RS0F1W,3,1,1360.0
RS0F1W,4,1,1360.0
RS0F1W,5,1,1360.0
ZPD2Z6,2,1,1820.0
ZPD2Z6,3,1,1820.0
ZPD2Z6,4,1,1820.0
ZPD2Z6,5,1,1820.0
BPCZZ2,2,1,2330.0
BPCZZ2,3,1,2330.0
BPCZZ2,4,1,2330.0
BPCZZ2,5,1,2330.0
O0PXUN,3,1,750.0
O0PXUN,4,1,750.0
O0PXUN,5,1,750.0
OBP6K2,2,1,1300.0
OBP6K2,3,1,1300.0
OBP6K2,4,1,1300.0
OBP6K2,5,1,1300.0
831IS2,2,1,2150.0
831IS2,3,1,2150.0
831IS2,4,1,2150.0
831IS2,5,1,2150.0
7TG9UK,2,1,1290.0
7TG9UK,3,1,1290.0
7TG9UK,4,1,1290.0
7TG9UK,5,1,1290.0
5K0HPR,2,1,1940.0
5K0HPR,3,1,1940.0
5K0HPR,4,1,1940.0
5K0HPR,5,1,1940.0
3HQGTR,2,1,720.0
3HQGTR,3,1,720.0
3HQGTR,4,1,720.0
3HQGTR,5,1,720.0
0DLSRQ,2,1,1410.0
0DLSRQ,3,1,1410.0
0DLSRQ,4,1,1410.0
0DLSRQ,5,1,1410.0
RKZ4B4,2,1,1530.0
RKZ4B4,3,1,1530.0
RKZ4B4,4,1,1530.0
RKZ4B4,5,1,1530.0
92075Y,2,1,1980.0
92075Y,3,1,1980.0
92075Y,4,1,1980.0
92075Y,5,1,1980.0
29SPQZ,2,1,1060.0
29SPQZ,3,1,1060.0
29SPQZ,4,1,1060.0
29SPQZ,5,1,1060.0
1WJ8D8,2,1,1800.0
1WJ8D8,3,1,1800.0
1WJ8D8,4,1,1800.0
1WJ8D8,5,1,1800.0
4LEE1X,2,1,1910.0
4LEE1X,3,1,1910.0
4LEE1X,4,1,1910.0
4LEE1X,5,1,1910.0
V6W84O,2,1,2240.0
V6W84O,3,1,2240.0
V6W84O,4,1,2240.0
V6W84O,5,1,2240.0
H5IG3X,2,1,180.0
H5IG3X,3,1,180.0
H5IG3X,4,1,180.0
H5IG3X,5,1,180.0
24IRTB,2,1,1560.0
24IRTB,3,1,1560.0
24IRTB,4,1,1560.0
24IRTB,5,1,1560.0
2PQ1CZ,2,1,580.0
2PQ1CZ,3,1,580.0
2PQ1CZ,4,1,580.0
2PQ1CZ,5,1,580.0
I7M2XC,2,1,1460.0
I7M2XC,3,1,1460.0
I7M2XC,4,1,1460.0
I7M2XC,5,1,1460.0
6XHH3I,2,1,2030.0
6XHH3I,3,1,2030.0
6XHH3I,4,1,2030.0
6XHH3I,5,1,2030.0
KLSD00,2,1,1180.0
KLSD00,3,1,1180.0
KLSD00,4,1,1180.0
KLSD00,5,1,1180.0
8P7N0A,3,1,1750.0
8P7N0A,4,1,1750.0
8P7N0A,5,1,1750.0
9NHSID,2,1,2030.0
9NHSID,3,1,2030.0
9NHSID,4,1,2030.0
9NHSID,5,1,2030.0
DJGC02,2,1,1800.0
DJGC02,2,1,1800.0
DJGC02,3,1,1800.0
DJGC02,4,1,1800.0
DJGC02,5,1,1800.0
O174TQ,2,1,830.0
O174TQ,3,1,830.0
O174TQ,4,1,830.0
O174TQ,5,1,830.0
4LTFBQ,2,1,3220.0
4LTFBQ,3,1,3220.0
4LTFBQ,4,1,3220.0
4LTFBQ,5,1,3220.0
2LKQSC,2,1,1630.0
2LKQSC,3,1,1630.0
2LKQSC,4,1,1630.0
2LKQSC,5,1,1630.0
8MUFGF,2,1,1770.0
8MUFGF,3,1,1770.0
8MUFGF,4,1,1770.0
8MUFGF,5,1,1770.0
IZ14X7,2,1,1920.0
IZ14X7,3,1,1920.0
IZ14X7,4,1,1920.0
IZ14X7,5,1,1920.0
PFVH4X,2,1,2260.0
PFVH4X,3,1,2260.0
PFVH4X,4,1,2260.0
PFVH4X,5,1,2260.0
X9D6US,2,1,630.0
X9D6US,4,1,630.0
X9D6US,5,1,630.0
6P96HG,2,1,1140.0
6P96HG,3,1,1140.0
6P96HG,4,1,1140.0
6P96HG,5,1,1140.0
9M4YPH,2,1,2100.0
9M4YPH,3,1,2100.0
9M4YPH,4,1,2100.0
9M4YPH,5,1,2100.0
TI1FFF,2,1,1040.0
TI1FFF,3,1,1040.0
TI1FFF,4,1,1040.0
TI1FFF,5,1,1040.0
PEUZEX,2,1,1600.0
PEUZEX,3,1,1600.0
PEUZEX,4,1,1600.0
PEUZEX,5,1,1600.0
2TGKV5,2,1,1850.0
2TGKV5,3,1,1850.0
2TGKV5,4,1,1850.0
2TGKV5,5,1,1850.0
W8TSJF,2,1,1560.0
W8TSJF,3,1,1560.0
W8TSJF,4,1,1560.0
W8TSJF,5,1,1560.0
6N3COX,2,1,690.0
6N3COX,3,1,690.0
6N3COX,4,1,690.0
6N3COX,5,1,690.0
KY7E57,2,1,550.0
KY7E57,3,1,550.0
KY7E57,4,1,550.0
KY7E57,5,1,550.0
VT7R37,2,1,1450.0
VT7R37,2,1,1450.0
VT7R37,3,1,1450.0
VT7R37,4,1,1450.0
VT7R37,5,1,1450.0
5C5HAF,2,1,1630.0
5C5HAF,3,1,1630.0
5C5HAF,4,1,1630.0
5C5HAF,5,1,1630.0
OQS6QP,2,1,2240.0
OQS6QP,3,1,2240.0
OQS6QP,4,1,2240.0
OQS6QP,5,1,2240.0
7FBPQZ,2,1,2870.0
7FBPQZ,3,1,2870.0
7FBPQZ,4,1,2870.0
7FBPQZ,5,1,2870.0
4L28PS,2,1,2110.0
4L28PS,3,1,2110.0
4L28PS,4,1,2110.0
4L28PS,5,1,2110.0
93BUVW,2,1,1140.0
93BUVW,3,1,1140.0
93BUVW,4,1,1140.0
93BUVW,5,1,1140.0
3W8TSA,2,1,2480.0
3W8TSA,3,1,2480.0
3W8TSA,4,1,2480.0
3W8TSA,5,1,2480.0
CYHNII,2,1,2340.0
CYHNII,3,1,2340.0
CYHNII,4,1,2340.0
CYHNII,5,1,2340.0
382V0W,2,1,1320.0
382V0W,3,1,1320.0
382V0W,4,1,1320.0
382V0W,5,1,1320.0
PQQ320,2,1,940.0
PQQ320,3,1,940.0
PQQ320,4,1,940.0
PQQ320,5,1,940.0
SQ0R96,2,1,980.0
SQ0R96,3,1,980.0
SQ0R96,4,1,980.0
SQ0R96,5,1,980.0
GSZGS2,2,1,2030.0
GSZGS2,3,1,2030.0
GSZGS2,4,1,2030.0
GSZGS2,5,1,2030.0
I31HS8,3,1,1070.0
I31HS8,4,1,1070.0
I31HS8,5,1,1070.0
E2EYBB,2,1,1900.0
E2EYBB,3,1,1900.0
E2EYBB,4,1,1900.0
E2EYBB,5,1,1900.0
1IKULE,2,1,1310.0
1IKULE,3,1,1310.0
1IKULE,4,1,1310.0
1IKULE,5,1,1310.0
HN8O6A,2,1,2330.0
HN8O6A,3,1,2330.0
HN8O6A,4,1,2330.0
HN8O6A,5,1,2330.0
WZ170B,2,1,2250.0
WZ170B,3,1,2250.0
WZ170B,4,1,2250.0
WZ170B,5,1,2250.0
YZSRSW,2,1,1740.0
YZSRSW,3,1,1740.0
YZSRSW,4,1,1740.0
YZSRSW,5,1,1740.0
B3TQ9M,2,1,2550.0
B3TQ9M,3,1,2550.0
B3TQ9M,4,1,2550.0
B3TQ9M,5,1,2550.0
V7Q8CU,2,1,2310.0
V7Q8CU,3,1,2310.0
V7Q8CU,4,1,2310.0
V7Q8CU,5,1,2310.0
7L2QCX,2,1,1060.0
7L2QCX,3,1,1060.0
7L2QCX,4,1,1060.0
7L2QCX,5,1,1060.0
97V17G,2,1,1280.0
97V17G,3,1,1280.0
97V17G,4,1,1280.0
97V17G,5,1,1280.0
Y24WSW,2,1,1570.0
Y24WSW,3,1,1570.0
Y24WSW,5,1,1570.0
SER9FW,2,1,900.0
SER9FW,3,1,900.0
SER9FW,4,1,900.0
SER9FW,5,1,900.0
2B9PZB,2,1,2090.0
2B9PZB,3,1,2090.0
2B9PZB,4,1,2090.0
2B9PZB,5,1,2090.0
V3JUEC,2,1,890.0
V3JUEC,3,1,890.0
V3JUEC,4,1,890.0
V3JUEC,5,1,890.0
PEUFL9,2,1,1240.0
PEUFL9,3,1,1240.0
PEUFL9,4,1,1240.0
PEUFL9,5,1,1240.0
K7W3XM,2,1,2510.0
K7W3XM,3,1,2510.0
K7W3XM,4,1,2510.0
K7W3XM,5,1,2510.0
67UJ38,2,1,2260.0
67UJ38,3,1,2260.0
67UJ38,4,1,2260.0
67UJ38,5,1,2260.0
RNAY1H,2,1,920.0
RNAY1H,3,1,920.0
RNAY1H,4,1,920.0
RNAY1H,5,1,920.0
5618RY,2,1,2610.0
5618RY,3,1,2610.0
5618RY,4,1,2610.0
5618RY,5,1,2610.0
30IZ04,2,1,1290.0
30IZ04,3,1,1290.0
30IZ04,4,1,1290.0
30IZ04,5,1,1290.0
9TCN24,2,1,1160.0
9TCN24,3,1,1160.0
9TCN24,4,1,1160.0
9TCN24,5,1,1160.0
01C9TJ,2,1,2260.0
01C9TJ,3,1,2260.0
01C9TJ,4,1,2260.0
01C9TJ,5,1,2260.0
PJEE3D,2,1,1740.0
PJEE3D,3,1,1740.0
PJEE3D,4,1,1740.0
PJEE3D,5,1,1740.0
HXWET3,3,1,1430.0
HXWET3,4,1,1430.0
HXWET3,5,1,1430.0
NQDD87,2,1,450.0
NQDD87,3,1,450.0
NQDD87,4,1,450.0
NQDD87,5,1,450.0
CF4PAP,2,1,1460.0
CF4PAP,3,1,1460.0
CF4PAP,4,1,1460.0
CF4PAP,5,1,1460.0
YQRB55,2,1,1190.0
YQRB55,3,1,1190.0
YQRB55,4,1,1190.0
YQRB55,5,1,1190.0
LTLKZX,2,1,1350.0
LTLKZX,3,1,1350.0
LTLKZX,4,1,1350.0
LTLKZX,5,1,1350.0
JJR07B,2,1,650.0
JJR07B,3,1,650.0
JJR07B,4,1,650.0
JJR07B,5,1,650.0
MIY2JG,2,1,2010.0
MIY2JG,4,1,2010.0
MIY2JG,5,1,2010.0
3X3GZU,2,1,1610.0
3X3GZU,3,1,1610.0
3X3GZU,4,1,1610.0
3X3GZU,5,1,1610.0
X8G5FB,2,1,870.0
X8G5FB,3,1,870.0
X8G5FB,4,1,870.0
X8G5FB,5,1,870.0
7NP8W7,2,1,1170.0
7NP8W7,3,1,1170.0
7NP8W7,4,1,1170.0
7NP8W7,5,1,1170.0
T9H7YC,2,1,1710.0
T9H7YC,3,1,1710.0
T9H7YC,4,1,1710.0
T9H7YC,5,1,1710.0
6H9UX4,2,1,1150.0
6H9UX4,4,1,1150.0
6H9UX4,5,1,1150.0
9QDJFL,2,1,1210.0
9QDJFL,3,1,1210.0
9QDJFL,4,1,1210.0
9QDJFL,5,1,1210.0
GP3WE3,2,1,1480.0
GP3WE3,3,1,1480.0
GP3WE3,4,1,1480.0
GP3WE3,5,1,1480.0
EXJVSJ,2,1,2400.0
EXJVSJ,3,1,2400.0
EXJVSJ,4,1,2400.0
EXJVSJ,5,1,2400.0
889G9X,2,1,2430.0
889G9X,3,1,2430.0
889G9X,4,1,2430.0
889G9X,5,1,2430.0
PM936G,2,1,2100.0
PM936G,3,1,2100.0
PM936G,4,1,2100.0
PM936G,5,1,2100.0
8NAIVN,2,1,1180.0
8NAIVN,3,1,1180.0
8NAIVN,4,1,1180.0
8NAIVN,5,1,1180.0
9ZAK1Y,2,1,1840.0
9ZAK1Y,3,1,1840.0
9ZAK1Y,4,1,1840.0
9ZAK1Y,5,1,1840.0
7R6MTT,2,1,1710.0
7R6MTT,3,1,1710.0
7R6MTT,4,1,1710.0
SXJM2Q,2,1,2540.0
SXJM2Q,3,1,2540.0
SXJM2Q,4,1,2540.0
SXJM2Q,5,1,2540.0
XUQIDW,2,1,1640.0
XUQIDW,3,1,1640.0
XUQIDW,4,1,1640.0
XUQIDW,5,1,1640.0
38F5QO,2,1,1330.0
38F5QO,3,1,1330.0
38F5QO,4,1,1330.0
38F5QO,5,1,1330.0
36DWPM,2,1,2020.0
36DWPM,3,1,2020.0
36DWPM,4,1,2020.0
36DWPM,5,1,2020.0
HYAD09,2,1,760.0
HYAD09,3,1,760.0
HYAD09,4,1,760.0
HYAD09,5,1,760.0
UWZUAG,2,1,1990.0
UWZUAG,3,1,1990.0
UWZUAG,4,1,1990.0
UWZUAG,5,1,1990.0
SSTRK2,2,1,1330.0
SSTRK2,3,1,1330.0
SSTRK2,4,1,1330.0
SSTRK2,5,1,1330.0
1GW62F,2,1,1750.0
1GW62F,3,1,1750.0
1GW62F,4,1,1750.0
1GW62F,5,1,1750.0
406E0Y,2,1,2230.0
406E0Y,3,1,2230.0
406E0Y,4,1,2230.0
406E0Y,5,1,2230.0
1FJCLF,2,1,1010.0
1FJCLF,4,1,1010.0
1FJCLF,5,1,1010.0
2QLRKU,2,1,2500.0
2QLRKU,3,1,2500.0
2QLRKU,4,1,2500.0
2QLRKU,5,1,2500.0
U0MFX6,2,1,970.0
U0MFX6,3,1,970.0
U0MFX6,4,1,970.0
U0MFX6,5,1,970.0
LZ3FYH,2,1,380.0
LZ3FYH,3,1,380.0
LZ3FYH,4,1,380.0
LZ3FYH,5,1,380.0
UHXFS8,2,1,690.0
UHXFS8,3,1,690.0
UHXFS8,4,1,690.0
UHXFS8,5,1,690.0
BAVMQE,2,1,2820.0
BAVMQE,3,1,2820.0
BAVMQE,4,1,2820.0
BAVMQE,5,1,2820.0
EOA7WZ,2,1,1090.0
EOA7WZ,3,1,1090.0
EOA7WZ,4,1,1090.0
EOA7WZ,5,1,1090.0
IUETEV,2,1,1510.0
IUETEV,3,1,1510.0
IUETEV,4,1,1510.0
IUETEV,5,1,1510.0
15LSBY,2,1,750.0
15LSBY,3,1,750.0
15LSBY,4,1,750.0
15LSBY,5,1,750.0
2BXC0U,2,1,1200.0
2BXC0U,3,1,1200.0
2BXC0U,4,1,1200.0
2BXC0U,5,1,1200.0
I3R5R0,2,1,1450.0
I3R5R0,3,1,1450.0
I3R5R0,4,1,1450.0
I3R5R0,5,1,1450.0
YFF1WR,2,1,1640.0
YFF1WR,3,1,1640.0
YFF1WR,4,1,1640.0
YFF1WR,5,1,1640.0
2BX201,2,1,1240.0
2BX201,3,1,1240.0
2BX201,4,1,1240.0
2BX201,5,1,1240.0
4BJ7RD,2,1,970.0
4BJ7RD,3,1,970.0
4BJ7RD,4,1,970.0
4BJ7RD,5,1,970.0
ABC2JE,2,1,1350.0
ABC2JE,3,1,1350.0
ABC2JE,4,1,1350.0
ABC2JE,5,1,1350.0
VY3OTI,2,1,2150.0
VY3OTI,3,1,2150.0
VY3OTI,4,1,2150.0
VY3OTI,5,1,2150.0
RA0WTB,2,1,1420.0
RA0WTB,3,1,1420.0
RA0WTB,4,1,1420.0
RA0WTB,5,1,1420.0
EAX8OR,2,1,1650.0
EAX8OR,3,1,1650.0
EAX8OR,4,1,1650.0
EAX8OR,5,1,1650.0
DD271E,2,1,2190.0
DD271E,3,1,2190.0
DD271E,4,1,2190.0
DD271E,5,1,2190.0
6NXBUX,2,1,1660.0
6NXBUX,3,1,1660.0
6NXBUX,4,1,1660.0
6NXBUX,5,1,1660.0
PEE2TH,2,1,510.0
PEE2TH,3,1,510.0
PEE2TH,5,1,510.0
LJDIMX,2,1,1870.0
LJDIMX,3,1,1870.0
LJDIMX,4,1,1870.0
LJDIMX,5,1,1870.0
IUUUCM,2,1,1610.0
IUUUCM,3,1,1610.0
IUUUCM,4,1,1610.0
IUUUCM,5,1,1610.0
EGXJEG,2,1,1420.0
EGXJEG,3,1,1420.0
EGXJEG,4,1,1420.0
EGXJEG,5,1,1420.0
KOC3OZ,2,1,100.0
KOC3OZ,4,1,100.0
KOC3OZ,5,1,100.0
281O61,2,1,1450.0
281O61,4,1,1450.0
281O61,5,1,1450.0
MO1QU6,2,1,580.0
MO1QU6,3,1,580.0
MO1QU6,4,1,580.0
MO1QU6,5,1,580.0
A5LR7A,2,1,2060.0
A5LR7A,3,1,2060.0
A5LR7A,4,1,2060.0
A5LR7A,5,1,2060.0
55R67Z,2,1,1670.0
55R67Z,3,1,1670.0
55R67Z,4,1,1670.0
55R67Z,5,1,1670.0
ASVME2,2,1,670.0
ASVME2,3,1,670.0
ASVME2,4,1,670.0
ASVME2,5,1,670.0
8AC2LF,2,1,1500.0
8AC2LF,3,1,1500.0
8AC2LF,4,1,1500.0
8AC2LF,5,1,1500.0
55O0BM,2,1,580.0
55O0BM,3,1,580.0
55O0BM,4,1,580.0
55O0BM,5,1,580.0
SN8JCA,2,1,1490.0
SN8JCA,3,1,1490.0
SN8JCA,4,1,1490.0
SN8JCA,5,1,1490.0
IFIVTS,2,1,1890.0
IFIVTS,3,1,1890.0
IFIVTS,4,1,1890.0
IFIVTS,5,1,1890.0
I2G13R,2,1,2150.0
I2G13R,3,1,2150.0
I2G13R,4,1,2150.0
I2G13R,5,1,2150.0
V0CVAW,2,1,1870.0
V0CVAW,3,1,1870.0
V0CVAW,4,1,1870.0
V0CVAW,5,1,1870.0
RLNRTJ,2,1,2220.0
RLNRTJ,3,1,2220.0
RLNRTJ,4,1,2220.0
RLNRTJ,5,1,2220.0
G19FM5,2,1,2330.0
G19FM5,3,1,2330.0
G19FM5,4,1,2330.0
G19FM5,5,1,2330.0
XH3RXQ,2,1,1940.0
XH3RXQ,3,1,1940.0
XH3RXQ,4,1,1940.0
XH3RXQ,5,1,1940.0
JWR7D6,2,1,920.0
JWR7D6,3,1,920.0
JWR7D6,4,1,920.0
JWR7D6,5,1,920.0
13NITJ,2,1,1020.0
13NITJ,3,1,1020.0
13NITJ,4,1,1020.0
13NITJ,5,1,1020.0
4MW5E5,2,1,1410.0
4MW5E5,3,1,1410.0
4MW5E5,4,1,1410.0
4MW5E5,5,1,1410.0
12CN6F,2,1,1450.0
12CN6F,3,1,1450.0
12CN6F,4,1,1450.0
12CN6F,5,1,1450.0
29KRQ1,2,1,640.0
29KRQ1,3,1,640.0
29KRQ1,4,1,640.0
29KRQ1,5,1,640.0
